partner_id,week_number,week_start_date,logins,referrals,earnings,unresolved_tickets,ticket_sentiment,join_date,region,partner_type,priority,behavior,days_since_last_outreach,payout_delay_days,commission_dispute_count,competitor_mention_flag,churn_driver,recommended_action
P0007,7,12-08-2025,16,29,5585,5,,13-11-2024,Middle East,API User,Platinum,at_risk,29,5,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0007,8,19-08-2025,11,47,5564,0,,13-11-2024,Middle East,API User,Platinum,churning,8,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0007,9,26-08-2025,5,17,5720,0,,13-11-2024,Middle East,API User,Platinum,healthy,23,0,1,0,Financial Issues,Escalate to Finance + commission review
P0007,10,02-09-2025,15,123,5498,0,,13-11-2024,Middle East,API User,Platinum,healthy,14,1,0,0,Relationship Neglect,Immediate account manager outreach
P0007,11,09-09-2025,5,10,6343,0,,13-11-2024,Middle East,API User,Platinum,healthy,26,0,0,0,Low Engagement,Re-engagement email + training invite
P0007,12,16-09-2025,6,72,6337,5,,13-11-2024,Middle East,API User,Platinum,healthy,9,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0007,13,23-09-2025,8,107,6350,0,,13-11-2024,Middle East,API User,Platinum,healthy,18,0,0,0,Low Engagement,Re-engagement email + training invite
P0007,14,30-09-2025,13,32,5776,0,,13-11-2024,Middle East,API User,Platinum,healthy,21,1,0,0,Low Engagement,Re-engagement email + training invite
P0007,15,07-10-2025,5,85,6034,0,,13-11-2024,Middle East,API User,Platinum,healthy,1,0,0,0,Low Engagement,Re-engagement email + training invite
P0007,16,14-10-2025,21,44,5684,0,,13-11-2024,Middle East,API User,Platinum,at_risk,14,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0007,17,21-10-2025,7,94,6156,2,,13-11-2024,Middle East,API User,Platinum,healthy,26,0,0,0,Low Engagement,Re-engagement email + training invite
P0007,18,28-10-2025,16,142,6044,0,,13-11-2024,Middle East,API User,Platinum,at_risk,18,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0007,19,04-11-2025,15,30,5743,0,,13-11-2024,Middle East,API User,Platinum,healthy,4,0,0,0,Low Engagement,Re-engagement email + training invite
P0007,20,11-11-2025,23,24,6094,0,,13-11-2024,Middle East,API User,Platinum,healthy,20,0,0,0,Financial Issues,Escalate to Finance + commission review
P0007,21,18-11-2025,19,44,5873,0,,13-11-2024,Middle East,API User,Platinum,healthy,4,0,0,0,Performance Decline,Marketing assistance + performance review
P0007,22,25-11-2025,29,103,5469,0,,13-11-2024,Middle East,API User,Platinum,healthy,10,0,0,0,Low Engagement,Re-engagement email + training invite
P0007,23,02-12-2025,14,45,5824,0,,13-11-2024,Middle East,API User,Platinum,healthy,10,0,0,0,Performance Decline,Marketing assistance + performance review
P0007,24,09-12-2025,17,128,5938,0,,13-11-2024,Middle East,API User,Platinum,at_risk,25,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0007,25,16-12-2025,14,81,6016,1,,13-11-2024,Middle East,API User,Platinum,churning,10,0,0,0,Relationship Neglect,Immediate account manager outreach
P0007,26,23-12-2025,22,78,6236,0,,13-11-2024,Middle East,API User,Platinum,healthy,22,0,0,0,Low Engagement,Re-engagement email + training invite
P0007,27,30-12-2025,9,20,5811,0,,13-11-2024,Middle East,API User,Platinum,healthy,2,0,0,0,Low Engagement,Re-engagement email + training invite
P0007,28,06-01-2026,7,16,5699,0,,13-11-2024,Middle East,API User,Platinum,healthy,17,0,0,0,Low Engagement,Re-engagement email + training invite
P0007,29,13-01-2026,11,33,5838,0,,13-11-2024,Middle East,API User,Platinum,healthy,14,0,0,0,Performance Decline,Marketing assistance + performance review
P0007,30,20-01-2026,12,106,5415,0,,13-11-2024,Middle East,API User,Platinum,healthy,17,0,0,0,Financial Issues,Escalate to Finance + commission review
P0008,1,01-07-2025,12,59,5307,0,,05-01-2024,LATAM,Payment Agent,Platinum,churning,12,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0008,2,08-07-2025,10,44,5928,1,,05-01-2024,LATAM,Payment Agent,Platinum,healthy,13,0,0,0,Financial Issues,Escalate to Finance + commission review
P0008,3,15-07-2025,19,64,5635,0,,05-01-2024,LATAM,Payment Agent,Platinum,healthy,16,0,0,0,Low Engagement,Re-engagement email + training invite
P0008,4,22-07-2025,12,12,6066,3,,05-01-2024,LATAM,Payment Agent,Platinum,healthy,20,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0008,5,29-07-2025,28,117,6030,0,,05-01-2024,LATAM,Payment Agent,Platinum,healthy,21,0,0,0,Low Engagement,Re-engagement email + training invite
P0008,6,05-08-2025,16,47,5942,0,,05-01-2024,LATAM,Payment Agent,Platinum,healthy,2,0,0,0,Performance Decline,Marketing assistance + performance review
P0008,7,12-08-2025,25,11,5519,3,,05-01-2024,LATAM,Payment Agent,Platinum,churning,26,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0008,8,19-08-2025,22,64,5354,0,,05-01-2024,LATAM,Payment Agent,Platinum,at_risk,12,0,0,0,Financial Issues,Escalate to Finance + commission review
P0008,9,26-08-2025,21,51,5397,0,,05-01-2024,LATAM,Payment Agent,Platinum,at_risk,3,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0008,10,02-09-2025,11,23,6006,0,,05-01-2024,LATAM,Payment Agent,Platinum,at_risk,20,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0008,11,09-09-2025,14,34,6136,0,,05-01-2024,LATAM,Payment Agent,Platinum,healthy,14,0,0,0,Low Engagement,Re-engagement email + training invite
P0008,12,16-09-2025,26,134,5494,0,,05-01-2024,LATAM,Payment Agent,Platinum,healthy,2,5,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0008,13,23-09-2025,29,88,6122,4,,05-01-2024,LATAM,Payment Agent,Platinum,healthy,14,0,1,0,Support Friction,Fast-track tickets + senior support follow-up
P0008,14,30-09-2025,22,69,5690,2,,05-01-2024,LATAM,Payment Agent,Platinum,churning,19,0,0,0,Relationship Neglect,Immediate account manager outreach
P0008,15,07-10-2025,23,19,5675,0,,05-01-2024,LATAM,Payment Agent,Platinum,healthy,23,0,0,0,Low Engagement,Re-engagement email + training invite
P0008,16,14-10-2025,13,108,5241,0,,05-01-2024,LATAM,Payment Agent,Platinum,healthy,4,0,0,0,Financial Issues,Escalate to Finance + commission review
P0008,17,21-10-2025,11,49,5930,1,,05-01-2024,LATAM,Payment Agent,Platinum,at_risk,7,0,0,0,Financial Issues,Escalate to Finance + commission review
P0008,18,28-10-2025,9,125,5848,0,,05-01-2024,LATAM,Payment Agent,Platinum,healthy,22,0,0,0,Low Engagement,Re-engagement email + training invite
P0008,19,04-11-2025,11,95,5684,4,,05-01-2024,LATAM,Payment Agent,Platinum,at_risk,15,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0008,20,11-11-2025,14,67,5819,0,,05-01-2024,LATAM,Payment Agent,Platinum,healthy,21,0,0,0,Performance Decline,Marketing assistance + performance review
P0008,21,18-11-2025,22,148,5851,0,,05-01-2024,LATAM,Payment Agent,Platinum,at_risk,20,1,0,0,Financial Issues,Escalate to Finance + commission review
P0008,22,25-11-2025,22,51,5782,1,,05-01-2024,LATAM,Payment Agent,Platinum,healthy,9,1,1,0,Financial Issues,Escalate to Finance + commission review
P0008,23,02-12-2025,6,69,5287,0,,05-01-2024,LATAM,Payment Agent,Platinum,healthy,28,0,1,0,Financial Issues,Escalate to Finance + commission review
P0008,24,09-12-2025,27,43,5873,0,,05-01-2024,LATAM,Payment Agent,Platinum,healthy,19,0,0,0,Performance Decline,Marketing assistance + performance review
P0008,25,16-12-2025,16,96,5739,0,,05-01-2024,LATAM,Payment Agent,Platinum,healthy,19,0,0,0,Performance Decline,Marketing assistance + performance review
P0008,26,23-12-2025,7,26,5566,4,,05-01-2024,LATAM,Payment Agent,Platinum,churning,20,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0008,27,30-12-2025,23,144,5557,1,,05-01-2024,LATAM,Payment Agent,Platinum,at_risk,6,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0008,28,06-01-2026,20,90,5781,0,,05-01-2024,LATAM,Payment Agent,Platinum,churning,17,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0008,29,13-01-2026,8,87,5962,0,,05-01-2024,LATAM,Payment Agent,Platinum,healthy,10,5,0,0,Low Engagement,Re-engagement email + training invite
P0008,30,20-01-2026,8,149,5307,0,,05-01-2024,LATAM,Payment Agent,Platinum,healthy,16,0,0,0,Low Engagement,Re-engagement email + training invite
P0009,1,01-07-2025,22,68,6207,0,,11-01-2024,LATAM,Payment Agent,Platinum,healthy,12,0,0,0,Financial Issues,Escalate to Finance + commission review
P0009,2,08-07-2025,23,122,5559,0,,11-01-2024,LATAM,Payment Agent,Platinum,healthy,12,0,0,0,Low Engagement,Re-engagement email + training invite
P0009,3,15-07-2025,19,27,5504,0,,11-01-2024,LATAM,Payment Agent,Platinum,at_risk,7,0,1,0,Financial Issues,Escalate to Finance + commission review
P0009,4,22-07-2025,16,95,5934,1,,11-01-2024,LATAM,Payment Agent,Platinum,healthy,21,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0009,5,29-07-2025,24,36,5734,4,,11-01-2024,LATAM,Payment Agent,Platinum,at_risk,11,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0009,6,05-08-2025,5,12,5692,0,,11-01-2024,LATAM,Payment Agent,Platinum,healthy,15,0,0,0,Low Engagement,Re-engagement email + training invite
P0009,7,12-08-2025,9,120,5552,0,,11-01-2024,LATAM,Payment Agent,Platinum,healthy,3,0,0,0,Low Engagement,Re-engagement email + training invite
P0009,8,19-08-2025,8,113,5720,0,,11-01-2024,LATAM,Payment Agent,Platinum,healthy,21,1,0,0,Low Engagement,Re-engagement email + training invite
P0009,9,26-08-2025,18,75,6167,0,,11-01-2024,LATAM,Payment Agent,Platinum,at_risk,22,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0009,10,02-09-2025,21,23,5283,1,,11-01-2024,LATAM,Payment Agent,Platinum,churning,5,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0009,11,09-09-2025,8,120,5969,0,,11-01-2024,LATAM,Payment Agent,Platinum,healthy,5,0,0,0,Low Engagement,Re-engagement email + training invite
P0009,12,16-09-2025,25,63,6013,0,,11-01-2024,LATAM,Payment Agent,Platinum,healthy,13,0,0,0,Low Engagement,Re-engagement email + training invite
P0009,13,23-09-2025,21,128,5291,2,,11-01-2024,LATAM,Payment Agent,Platinum,churning,20,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0009,14,30-09-2025,28,33,6171,0,,11-01-2024,LATAM,Payment Agent,Platinum,healthy,14,1,0,0,Low Engagement,Re-engagement email + training invite
P0009,15,07-10-2025,26,118,5482,1,,11-01-2024,LATAM,Payment Agent,Platinum,churning,16,10,0,0,Financial Issues,Escalate to Finance + commission review
P0009,16,14-10-2025,8,103,5956,0,,11-01-2024,LATAM,Payment Agent,Platinum,healthy,27,0,0,0,Low Engagement,Re-engagement email + training invite
P0009,17,21-10-2025,19,66,5747,3,,11-01-2024,LATAM,Payment Agent,Platinum,churning,27,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0009,18,28-10-2025,10,56,5670,1,,11-01-2024,LATAM,Payment Agent,Platinum,healthy,20,0,0,0,Low Engagement,Re-engagement email + training invite
P0009,19,04-11-2025,14,59,5844,0,,11-01-2024,LATAM,Payment Agent,Platinum,healthy,27,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0009,20,11-11-2025,23,44,6148,0,,11-01-2024,LATAM,Payment Agent,Platinum,healthy,21,1,0,0,Low Engagement,Re-engagement email + training invite
P0009,21,18-11-2025,9,109,5345,0,,11-01-2024,LATAM,Payment Agent,Platinum,healthy,1,0,0,0,Low Engagement,Re-engagement email + training invite
P0009,22,25-11-2025,29,109,6063,1,,11-01-2024,LATAM,Payment Agent,Platinum,healthy,4,0,0,0,Financial Issues,Escalate to Finance + commission review
P0009,23,02-12-2025,28,117,5996,0,,11-01-2024,LATAM,Payment Agent,Platinum,at_risk,16,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0009,24,09-12-2025,26,115,5671,1,,11-01-2024,LATAM,Payment Agent,Platinum,at_risk,26,0,0,0,Relationship Neglect,Immediate account manager outreach
P0009,25,16-12-2025,29,30,6146,0,,11-01-2024,LATAM,Payment Agent,Platinum,churning,20,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0009,26,23-12-2025,19,129,5743,0,,11-01-2024,LATAM,Payment Agent,Platinum,churning,23,0,2,0,Financial Issues,Escalate to Finance + commission review
P0009,27,30-12-2025,9,58,6001,0,,11-01-2024,LATAM,Payment Agent,Platinum,healthy,9,5,0,0,Low Engagement,Re-engagement email + training invite
P0009,28,06-01-2026,22,126,5432,0,,11-01-2024,LATAM,Payment Agent,Platinum,healthy,24,0,0,0,Low Engagement,Re-engagement email + training invite
P0009,29,13-01-2026,6,37,5844,1,,11-01-2024,LATAM,Payment Agent,Platinum,healthy,6,0,0,0,Low Engagement,Re-engagement email + training invite
P0009,30,20-01-2026,10,107,5765,0,,11-01-2024,LATAM,Payment Agent,Platinum,at_risk,10,0,1,0,Financial Issues,Escalate to Finance + commission review
P0010,1,01-07-2025,19,47,518,1,,04-05-2024,Europe,Introducer,Silver,at_risk,4,0,0,0,Performance Decline,Marketing assistance + performance review
P0010,2,08-07-2025,24,129,1052,0,,04-05-2024,Europe,Introducer,Silver,healthy,9,0,0,0,Performance Decline,Marketing assistance + performance review
P0010,3,15-07-2025,21,75,854,0,,04-05-2024,Europe,Introducer,Silver,churning,6,0,1,0,Financial Issues,Escalate to Finance + commission review
P0010,4,22-07-2025,24,32,853,1,,04-05-2024,Europe,Introducer,Silver,at_risk,8,0,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0010,5,29-07-2025,13,94,1094,0,,04-05-2024,Europe,Introducer,Silver,at_risk,28,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0010,6,05-08-2025,10,21,642,0,,04-05-2024,Europe,Introducer,Silver,at_risk,1,0,0,0,Relationship Neglect,Immediate account manager outreach
P0010,7,12-08-2025,5,17,394,2,,04-05-2024,Europe,Introducer,Silver,at_risk,14,0,0,0,Low Engagement,Re-engagement email + training invite
P0010,8,19-08-2025,23,41,932,0,,04-05-2024,Europe,Introducer,Silver,healthy,23,0,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0010,9,26-08-2025,17,13,707,5,,04-05-2024,Europe,Introducer,Silver,healthy,25,5,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0010,10,02-09-2025,5,34,305,1,,04-05-2024,Europe,Introducer,Silver,healthy,9,0,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0010,11,09-09-2025,10,143,546,1,,04-05-2024,Europe,Introducer,Silver,healthy,21,0,0,0,Financial Issues,Escalate to Finance + commission review
P0010,12,16-09-2025,6,140,902,2,,04-05-2024,Europe,Introducer,Silver,healthy,26,0,0,0,Low Engagement,Re-engagement email + training invite
P0010,13,23-09-2025,5,43,364,0,,04-05-2024,Europe,Introducer,Silver,at_risk,17,0,0,0,Low Engagement,Re-engagement email + training invite
P0010,14,30-09-2025,16,148,1011,1,,04-05-2024,Europe,Introducer,Silver,at_risk,3,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0010,15,07-10-2025,28,56,1110,0,,04-05-2024,Europe,Introducer,Silver,at_risk,25,1,0,0,Relationship Neglect,Immediate account manager outreach
P0010,16,14-10-2025,10,30,989,0,,04-05-2024,Europe,Introducer,Silver,healthy,7,0,0,0,Financial Issues,Escalate to Finance + commission review
P0010,17,21-10-2025,7,86,567,2,,04-05-2024,Europe,Introducer,Silver,healthy,27,0,0,0,Low Engagement,Re-engagement email + training invite
P0010,18,28-10-2025,6,129,777,0,,04-05-2024,Europe,Introducer,Silver,healthy,19,0,0,0,Low Engagement,Re-engagement email + training invite
P0010,19,04-11-2025,18,93,716,0,,04-05-2024,Europe,Introducer,Silver,at_risk,16,0,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0010,20,11-11-2025,18,140,257,1,,04-05-2024,Europe,Introducer,Silver,churning,9,1,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0010,21,18-11-2025,27,130,937,0,,04-05-2024,Europe,Introducer,Silver,healthy,4,1,0,0,Performance Decline,Marketing assistance + performance review
P0010,22,25-11-2025,21,39,1110,0,,04-05-2024,Europe,Introducer,Silver,healthy,3,0,0,0,Performance Decline,Marketing assistance + performance review
P0010,23,02-12-2025,18,50,1129,0,,04-05-2024,Europe,Introducer,Silver,at_risk,9,2,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0010,24,09-12-2025,27,25,806,0,,04-05-2024,Europe,Introducer,Silver,at_risk,21,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0010,25,16-12-2025,25,78,941,0,,04-05-2024,Europe,Introducer,Silver,healthy,29,0,0,0,Low Engagement,Re-engagement email + training invite
P0010,26,23-12-2025,8,44,1079,1,,04-05-2024,Europe,Introducer,Silver,healthy,15,1,0,0,Low Engagement,Re-engagement email + training invite
P0010,27,30-12-2025,16,85,598,0,,04-05-2024,Europe,Introducer,Silver,healthy,19,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0010,28,06-01-2026,24,141,724,0,,04-05-2024,Europe,Introducer,Silver,at_risk,12,0,0,0,Relationship Neglect,Immediate account manager outreach
P0010,29,13-01-2026,28,100,368,1,,04-05-2024,Europe,Introducer,Silver,healthy,18,0,0,0,Performance Decline,Marketing assistance + performance review
P0010,30,20-01-2026,16,15,1087,0,,04-05-2024,Europe,Introducer,Silver,healthy,13,0,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0011,1,01-07-2025,28,58,1187,0,,21-05-2024,Asia,Affiliate,Silver,churning,21,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0011,2,08-07-2025,21,71,1092,0,,21-05-2024,Asia,Affiliate,Silver,healthy,9,0,0,0,Low Engagement,Re-engagement email + training invite
P0011,3,15-07-2025,28,30,864,0,,21-05-2024,Asia,Affiliate,Silver,at_risk,19,0,0,0,Relationship Neglect,Immediate account manager outreach
P0011,4,22-07-2025,17,136,1242,0,,21-05-2024,Asia,Affiliate,Silver,healthy,21,0,0,0,Performance Decline,Marketing assistance + performance review
P0011,5,29-07-2025,16,54,444,1,,21-05-2024,Asia,Affiliate,Silver,at_risk,23,5,0,0,Performance Decline,Marketing assistance + performance review
P0011,6,05-08-2025,17,93,1005,0,,21-05-2024,Asia,Affiliate,Silver,healthy,19,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
